,game_ID,game_date,TO_1,three_m1,three_a1,ts_1,diff_1,TO_2,three_m2,three_a2,ts_2,diff_2,TO_3,three_m3,three_a3,ts_3,diff_3,ts_final,home_ppg,home_oppg,away_ppg,away_oppg
97,21600787,2017-02-08,8,3,14,43,13,16,8,23,99,11,23,12,39,144,18,194.0,103.6,103.8,103.2,102.1
98,21600706,2017-01-28,5,10,19,69,15,12,13,32,117,11,20,16,43,154,8,220.0,103.6,103.8,108.0,105.4
99,21600684,2017-01-25,8,7,13,72,6,24,13,25,130,14,35,16,40,170,6,223.0,103.6,103.8,102.4,108.1
100,21600670,2017-01-23,13,7,14,66,0,24,13,28,132,4,31,20,46,184,2,241.0,103.6,103.8,115.3,109.6
101,21600615,2017-01-16,4,6,14,48,0,14,12,27,100,8,25,17,40,159,3,217.0,103.6,103.8,102.4,108.1
102,21600594,2017-01-13,3,8,13,72,12,7,11,26,113,17,15,16,36,165,17,224.0,103.6,103.8,103.2,102.1
103,21600562,2017-01-08,12,9,18,55,7,20,13,31,106,8,26,16,44,160,4,208.0,103.6,103.8,109.2,107.4
104,21600548,2017-01-06,6,10,10,65,1,18,15,21,118,12,23,19,31,179,13,227.0,103.6,103.8,104.3,108.0
105,21600513,2017-01-02,7,5,10,52,8,10,8,20,106,6,15,14,36,151,7,192.0,103.6,103.8,106.6,105.8
106,21600447,2016-12-23,3,8,16,66,8,10,11,24,131,15,19,14,40,178,22,219.0,103.6,103.8,109.2,107.4
107,21600423,2016-12-20,4,6,10,62,8,15,10,24,110,4,20,17,47,162,6,222.0,103.6,103.8,110.3,107.2
108,21600384,2016-12-15,8,4,9,48,12,12,9,20,109,19,20,11,29,154,22,205.0,103.6,103.8,102.9,102.4
109,21600340,2016-12-09,11,4,13,53,7,19,11,30,108,20,23,20,48,176,8,224.0,103.6,103.8,103.2,104.0
110,21600325,2016-12-07,8,5,16,56,0,12,15,33,109,7,15,22,51,161,9,222.0,103.6,103.8,107.9,108.5
111,21600309,2016-12-05,4,4,12,50,2,18,6,24,83,13,22,11,36,144,2,193.0,103.6,103.8,105.3,98.1
112,21600291,2016-12-03,4,1,16,47,3,17,5,30,90,10,24,11,49,147,3,215.0,103.6,103.8,105.8,112.5
113,21600262,2016-11-29,9,6,17,62,2,20,10,29,112,4,28,15,45,166,18,219.0,103.6,103.8,110.3,107.2
114,21600232,2016-11-25,3,9,18,51,3,13,12,31,89,5,16,17,45,140,6,204.0,103.6,103.8,106.9,102.6
115,21600204,2016-11-21,18,2,9,47,7,29,4,20,93,5,35,12,37,143,5,182.0,103.6,103.8,101.1,107.6
116,21600191,2016-11-19,7,5,12,65,9,12,13,26,135,3,19,18,41,195,11,245.0,103.6,103.8,115.9,104.3
117,21600137,2016-11-12,7,3,14,43,5,16,5,24,83,5,20,9,36,145,5,202.0,103.6,103.8,100.5,100.0
118,21600117,2016-11-10,5,4,14,53,1,11,8,22,115,7,18,14,36,169,7,218.0,103.6,103.8,104.3,106.4
119,21600085,2016-11-05,6,7,16,58,10,14,11,28,109,13,25,16,42,153,27,208.0,103.6,103.8,102.8,106.7
120,21600066,2016-11-03,11,6,14,59,1,20,11,26,120,6,31,14,37,169,11,232.0,103.6,103.8,105.1,105.3
121,21600031,2016-10-29,5,3,15,42,6,14,7,28,87,5,24,12,40,153,7,218.0,103.6,103.8,105.8,112.5
122,21600008,2016-10-26,3,3,8,56,8,9,6,22,97,15,14,9,32,149,17,203.0,103.6,103.8,104.9,104.7
0,21801213,2019-04-09,4,8,17,63,15,8,13,31,107,7,13,15,47,142,6,182.0,104.9,113.4,104.6,113.8
1,21801194,2019-04-06,4,3,12,44,4,9,10,28,106,8,14,12,37,154,18,212.0,104.9,113.4,115.2,112.5
2,21801142,2019-03-30,5,2,16,54,2,11,10,31,123,11,19,18,49,168,18,225.0,104.9,113.4,114.4,108.4
3,21801117,2019-03-27,5,2,13,41,13,8,9,31,100,18,14,11,40,152,22,216.0,104.9,113.4,114.7,110.5
4,21801090,2019-03-23,4,4,12,51,15,10,8,25,106,34,18,10,38,152,30,197.0,104.9,113.4,111.7,106.5
5,21801069,2019-03-20,5,6,12,63,7,10,12,27,120,0,18,17,44,166,4,246.0,104.9,113.4,114.0,116.9
6,21801009,2019-03-12,8,4,13,50,18,16,12,26,115,5,22,21,46,182,14,230.0,104.9,113.4,111.8,113.5
7,21800980,2019-03-08,8,4,14,54,6,19,8,26,115,17,26,8,31,149,11,216.0,104.9,113.4,107.0,107.3
8,21800970,2019-03-06,6,4,11,60,0,10,8,25,114,0,18,11,36,168,4,215.0,104.9,113.4,115.2,112.5
9,21800946,2019-03-03,5,7,15,67,3,13,15,35,127,7,24,23,53,187,5,241.0,104.9,113.4,113.3,119.4
10,21800902,2019-02-25,2,7,18,63,13,6,15,41,117,9,10,20,56,170,10,223.0,104.9,113.4,118.1,109.3
11,21800889,2019-02-23,3,5,18,61,5,11,10,30,115,13,15,17,46,175,13,242.0,104.9,113.4,112.4,108.0
12,21800858,2019-02-13,8,7,17,68,4,18,14,33,129,5,21,16,42,175,9,232.0,104.9,113.4,103.5,106.1
13,21800843,2019-02-11,3,6,22,43,1,13,13,38,99,1,22,15,47,150,8,211.0,104.9,113.4,118.1,109.3
14,21800830,2019-02-09,4,7,14,66,2,16,14,30,137,15,22,15,39,202,10,259.0,104.9,113.4,114.0,116.9
15,21800805,2019-02-06,4,10,21,76,2,9,18,39,129,1,15,22,52,173,9,245.0,104.9,113.4,115.4,116.8
16,21800735,2019-01-27,3,7,15,56,2,8,12,32,104,2,12,18,46,158,0,205.0,104.9,113.4,104.5,114.1
17,21800723,2019-01-25,6,4,10,47,7,11,8,21,108,4,18,13,37,162,2,207.0,104.9,113.4,115.1,114.3
18,21800712,2019-01-23,3,8,17,67,17,16,14,29,126,6,22,18,46,181,15,222.0,104.9,113.4,113.3,119.4
19,21800685,2019-01-19,3,4,12,61,1,11,9,30,112,2,21,15,45,159,7,220.0,104.9,113.4,105.7,105.9
20,21800584,2019-01-06,9,6,15,49,7,13,13,33,110,0,19,19,49,170,6,217.0,104.9,113.4,112.2,112.3
21,21800569,2019-01-04,12,6,11,48,12,19,9,24,112,4,26,12,36,153,3,235.0,104.9,113.4,108.0,104.7
22,21800559,2019-01-02,6,5,11,48,16,13,12,23,107,17,17,15,36,152,28,196.0,104.9,113.4,107.3,106.6
23,21800507,2018-12-26,4,2,15,47,11,10,7,32,97,23,15,12,46,148,18,213.0,104.9,113.4,112.5,114.0
24,21800474,2018-12-21,9,4,12,39,1,14,9,27,85,7,16,12,37,136,10,170.0,104.9,113.4,107.3,106.6
25,21800460,2018-12-19,4,3,12,49,5,10,5,25,79,1,15,11,35,142,0,189.0,104.9,113.4,112.2,112.3
26,21800394,2018-12-10,13,5,14,59,7,22,8,29,101,11,34,18,51,155,7,197.0,104.9,113.4,114.2,115.3
27,21800383,2018-12-08,3,6,16,52,18,8,13,34,107,21,20,20,49,153,33,210.0,104.9,113.4,112.4,108.0
28,21800373,2018-12-07,8,5,17,62,6,15,12,30,132,8,32,18,44,178,4,226.0,104.9,113.4,114.5,111.1
29,21800297,2018-11-26,5,6,16,54,0,12,13,29,102,2,18,19,46,163,3,215.0,104.9,113.4,111.7,110.0
30,21800273,2018-11-23,5,5,18,54,2,20,8,31,99,21,25,13,46,147,9,199.0,104.9,113.4,105.7,105.9
31,21800257,2018-11-21,7,7,19,53,3,14,12,29,133,5,23,18,42,187,1,240.0,104.9,113.4,107.5,116.8
32,21800230,2018-11-17,8,5,13,45,9,23,12,33,101,13,30,18,49,145,33,205.0,104.9,113.4,114.4,108.4
33,21800193,2018-11-12,6,4,17,45,5,14,11,31,105,7,25,15,50,153,3,201.0,104.9,113.4,108.9,110.1
34,21800178,2018-11-10,4,5,11,60,14,10,9,22,106,0,15,12,32,156,2,197.0,104.9,113.4,104.5,114.1
35,21800129,2018-11-03,5,8,19,55,1,15,15,33,110,2,27,19,54,138,12,184.0,104.9,113.4,113.9,109.1
36,21800120,2018-11-02,5,4,12,59,15,12,9,23,118,2,23,14,40,167,7,212.0,104.9,113.4,108.0,104.7
37,21800106,2018-10-31,2,6,14,52,4,13,11,27,99,3,21,18,42,158,2,215.0,104.9,113.4,110.7,106.7
38,21800091,2018-10-29,3,10,22,72,16,8,21,46,142,42,12,31,67,214,36,273.0,104.9,113.4,117.7,111.2
39,21800056,2018-10-24,6,6,16,51,3,10,9,30,107,1,16,16,50,170,6,222.0,104.9,113.4,110.7,111.8
40,21800031,2018-10-20,4,4,14,52,2,10,11,32,118,2,16,16,45,169,1,234.0,104.9,113.4,107.0,107.3
41,21701224,2018-04-11,6,7,15,56,14,12,16,37,116,16,21,22,51,168,20,206.0,102.9,110.0,103.8,103.9
42,21701193,2018-04-07,8,5,18,51,5,17,13,36,114,12,25,24,59,173,19,220.0,102.9,110.0,106.6,110.3
43,21701160,2018-04-03,9,4,14,41,3,17,10,31,100,6,21,17,46,165,7,234.0,102.9,110.0,108.2,108.0
44,21701144,2018-04-01,6,11,20,63,9,14,15,33,127,9,28,19,46,162,12,207.0,102.9,110.0,106.6,106.0
45,21701083,2018-03-23,4,8,17,58,10,10,15,29,122,0,14,21,40,172,8,223.0,102.9,110.0,106.5,106.8
46,21701069,2018-03-21,7,10,21,64,14,19,15,37,123,31,26,25,56,183,43,237.0,102.9,110.0,110.0,108.5
47,21701039,2018-03-17,6,8,13,63,1,10,16,35,121,17,19,22,51,166,4,223.0,102.9,110.0,110.9,109.9
48,21701010,2018-03-13,5,4,13,58,4,10,10,29,122,2,18,13,44,168,12,218.0,102.9,110.0,109.0,109.0
49,21700967,2018-03-07,7,7,19,52,8,17,9,24,115,13,25,16,43,165,15,229.0,102.9,110.0,99.3,105.5
50,21700953,2018-03-05,7,6,12,51,19,17,7,25,84,26,26,16,46,139,33,194.0,102.9,110.0,104.0,100.4
51,21700930,2018-03-02,10,5,12,56,8,15,8,24,96,2,23,17,41,163,7,208.0,102.9,110.0,102.3,105.4
52,21700870,2018-02-22,7,9,20,62,4,14,20,36,136,2,19,26,53,184,2,231.0,102.9,110.0,109.8,105.3
53,21700859,2018-02-14,3,4,14,60,6,9,8,26,110,12,10,13,43,171,19,220.0,102.9,110.0,111.7,103.9
54,21700844,2018-02-12,6,5,11,57,3,10,8,29,104,2,12,12,48,148,6,206.0,102.9,110.0,103.4,108.2
55,21700829,2018-02-10,6,8,21,52,8,14,11,34,102,10,24,16,50,152,12,191.0,102.9,110.0,106.6,106.0
56,21700822,2018-02-09,6,4,13,57,3,13,11,26,123,11,21,15,35,175,3,227.0,102.9,110.0,109.5,107.3
57,21700731,2018-01-28,11,6,15,46,6,18,16,34,103,19,22,22,54,158,14,206.0,102.9,110.0,106.5,106.8
58,21700717,2018-01-26,4,6,15,57,7,7,13,32,119,5,17,15,46,156,12,211.0,102.9,110.0,108.1,109.6
59,21700657,2018-01-17,6,6,13,78,2,12,12,36,129,3,17,18,55,173,17,231.0,102.9,110.0,113.5,107.5
60,21700644,2018-01-15,6,7,17,57,7,13,12,39,103,7,21,21,57,156,12,230.0,102.9,110.0,103.4,102.9
61,21700632,2018-01-13,9,10,15,67,5,15,17,32,121,1,23,24,49,171,3,212.0,102.9,110.0,103.8,103.9
62,21700593,2018-01-08,8,12,20,57,13,14,17,37,115,5,21,23,59,163,11,223.0,102.9,110.0,112.4,103.9
63,21700560,2018-01-03,9,5,16,52,10,15,12,32,115,3,20,18,48,180,0,239.0,102.9,110.0,111.7,103.9
64,21700547,2018-01-01,6,2,9,54,8,11,6,24,105,1,14,15,41,170,4,244.0,102.9,110.0,105.6,103.0
65,21700524,2017-12-29,5,8,15,64,10,12,14,30,116,12,18,19,43,163,9,226.0,102.9,110.0,105.6,104.2
66,21700509,2017-12-27,7,3,13,45,11,14,9,27,101,3,23,11,39,144,2,179.0,102.9,110.0,104.5,108.0
67,21700458,2017-12-20,3,4,15,55,7,10,10,33,107,11,14,11,44,156,24,206.0,102.9,110.0,103.4,108.2
68,21700444,2017-12-18,10,7,12,55,5,16,16,28,126,8,27,20,40,176,2,232.0,102.9,110.0,109.8,105.3
69,21700409,2017-12-13,10,5,15,54,6,17,9,25,97,1,23,13,36,151,3,203.0,102.9,110.0,104.1,99.8
70,21700391,2017-12-11,5,7,18,57,1,13,11,35,98,14,20,15,50,141,15,193.0,102.9,110.0,104.0,100.4
71,21700380,2017-12-09,3,6,15,45,9,10,10,30,93,5,19,10,40,138,2,206.0,102.9,110.0,104.5,108.0
72,21700344,2017-12-04,7,6,19,51,7,9,10,33,106,16,13,16,52,157,15,204.0,102.9,110.0,110.9,109.9
73,21700322,2017-12-01,7,4,11,60,2,16,9,21,121,1,20,13,36,163,1,213.0,102.9,110.0,98.8,105.8
74,21700299,2017-11-28,6,7,15,57,1,11,10,33,89,3,16,18,52,143,3,203.0,102.9,110.0,103.9,113.3
75,21700287,2017-11-26,8,4,16,20,6,13,13,32,87,3,19,17,48,125,3,193.0,102.9,110.0,103.4,102.9
76,21700222,2017-11-17,5,5,15,53,1,13,13,29,120,0,19,21,42,175,9,243.0,102.9,110.0,108.2,108.0
77,21700171,2017-11-10,7,5,13,43,11,15,8,28,80,10,21,16,43,141,19,192.0,102.9,110.0,105.6,104.2
78,21700133,2017-11-04,8,2,14,36,2,16,5,30,76,0,26,10,43,121,7,186.0,102.9,110.0,111.7,110.4
79,21700079,2017-10-28,8,10,17,49,3,16,13,34,81,19,24,20,56,135,29,170.0,102.9,110.0,107.9,104.4
80,21700065,2017-10-26,8,5,13,38,2,13,7,28,76,2,20,10,38,124,6,177.0,102.9,110.0,103.4,108.8
81,21700031,2017-10-21,5,3,13,40,2,19,5,20,79,3,25,7,30,120,10,164.0,102.9,110.0,102.7,99.8
82,21601222,2017-04-12,13,4,15,40,14,20,8,31,82,18,25,11,47,131,19,185.0,102.9,102.4,105.8,112.5
83,21601206,2017-04-10,8,3,12,47,21,15,8,27,101,27,20,11,37,151,33,197.0,102.9,102.4,101.1,107.6
84,21601138,2017-04-01,5,4,14,44,2,12,10,26,98,6,21,16,39,163,5,210.0,102.9,102.4,103.2,104.0
85,21601122,2017-03-30,7,8,13,50,6,17,11,25,91,9,24,18,37,149,7,192.0,102.9,102.4,110.3,107.2
86,21601077,2017-03-24,10,6,13,52,4,20,8,27,105,13,29,11,35,164,22,224.0,102.9,102.4,102.4,108.1
87,21601061,2017-03-22,5,4,11,55,9,13,9,21,112,6,22,12,30,164,18,212.0,102.9,102.4,101.3,102.5
88,21601032,2017-03-18,11,4,11,39,7,16,9,24,84,4,21,10,33,125,3,181.0,102.9,102.4,100.7,96.8
89,21601009,2017-03-15,3,2,10,48,0,7,8,21,104,4,11,14,36,145,3,189.0,102.9,102.4,100.5,100.0
90,21600966,2017-03-10,10,5,17,56,10,20,9,38,105,7,30,18,61,155,29,209.0,102.9,102.4,115.3,109.6
91,21600922,2017-03-04,4,1,7,52,6,13,6,21,116,6,23,10,32,155,9,192.0,102.9,102.4,108.7,104.4
92,21600906,2017-03-02,11,2,7,45,7,16,6,20,98,4,24,9,27,152,6,181.0,102.9,102.4,115.9,104.3
93,21600891,2017-02-28,5,4,14,47,3,13,7,23,115,3,17,12,34,174,8,232.0,102.9,102.4,111.7,111.2
94,21600859,2017-02-24,7,3,11,49,1,12,8,23,106,2,20,14,36,159,1,249.0,102.9,102.4,107.7,113.3
95,21600849,2017-02-16,5,3,14,47,3,14,12,33,110,6,14,16,46,159,3,207.0,102.9,102.4,108.0,105.4
96,21600831,2017-02-14,10,1,5,42,6,19,4,14,97,19,30,7,23,142,14,199.0,102.9,102.4,106.9,102.6
97,21600716,2017-01-29,11,6,9,60,14,16,12,20,124,10,22,15,31,183,9,229.0,102.9,102.4,102.4,108.1
98,21600700,2017-01-27,8,1,6,57,9,14,5,22,106,0,21,7,29,144,10,188.0,102.9,102.4,103.2,102.1
99,21600683,2017-01-25,7,6,15,51,7,12,13,28,110,8,17,20,44,161,5,233.0,102.9,102.4,103.2,104.0
100,21600660,2017-01-21,1,4,10,45,3,9,6,20,107,3,15,10,29,148,2,201.0,102.9,102.4,102.8,106.7
101,21600624,2017-01-17,7,6,12,52,4,11,10,25,101,7,21,13,33,150,2,197.0,102.9,102.4,97.9,100.8
102,21600602,2017-01-14,6,4,10,43,1,9,9,22,100,10,16,13,35,148,6,206.0,102.9,102.4,104.3,106.4
103,21600569,2017-01-09,7,2,9,46,6,14,7,18,107,15,16,11,30,156,22,203.0,102.9,102.4,106.6,105.8
104,21600554,2017-01-07,4,4,9,57,1,11,8,21,109,13,21,10,33,160,12,241.0,102.9,102.4,106.9,102.6
105,21600517,2017-01-02,5,3,6,48,2,13,9,20,115,1,23,15,35,167,3,229.0,102.9,102.4,104.9,104.7
106,21600503,2016-12-31,8,5,9,49,5,11,10,22,100,2,18,16,33,156,4,212.0,102.9,102.4,103.6,103.8
107,21600480,2016-12-28,7,6,9,43,3,17,11,24,95,3,28,14,31,154,2,200.0,102.9,102.4,105.8,112.5
108,21600465,2016-12-26,8,5,17,47,9,14,9,29,92,10,24,11,41,124,2,175.0,102.9,102.4,105.1,105.3
109,21600432,2016-12-21,8,4,9,55,11,14,5,17,111,1,19,8,29,154,0,204.0,102.9,102.4,109.2,107.4
110,21600414,2016-12-19,4,2,7,54,16,10,5,17,103,35,18,8,25,160,34,195.0,102.9,102.4,101.3,102.5
111,21600393,2016-12-16,5,4,10,49,19,10,9,20,93,19,18,12,33,126,22,164.0,102.9,102.4,103.6,103.8
112,21600370,2016-12-13,6,5,8,60,16,12,6,16,108,4,18,8,25,153,3,193.0,102.9,102.4,105.6,106.7
113,21600350,2016-12-10,4,3,6,56,2,9,3,12,110,0,15,5,23,158,8,205.0,102.9,102.4,103.2,102.1
114,21600336,2016-12-08,5,2,10,38,4,18,3,19,77,13,25,9,34,135,9,186.0,102.9,102.4,105.3,98.1
115,21600308,2016-12-05,7,4,11,61,3,15,9,22,122,8,21,12,31,173,1,222.0,102.9,102.4,107.9,108.5
116,21600286,2016-12-02,9,3,10,63,3,17,5,19,119,1,23,9,29,168,8,216.0,102.9,102.4,110.3,107.2
117,21600269,2016-11-30,11,1,6,45,11,20,1,12,94,0,29,4,20,143,3,186.0,102.9,102.4,104.6,111.5
118,21600133,2016-11-12,3,2,4,55,1,7,3,7,109,3,15,4,12,151,11,201.0,102.9,102.4,109.2,107.4
119,21600096,2016-11-07,4,2,9,61,13,9,6,20,113,9,17,8,33,151,25,192.0,102.9,102.4,101.1,107.6
120,21600073,2016-11-04,4,2,6,55,9,11,9,22,113,1,17,12,29,165,3,221.0,102.9,102.4,104.3,108.0
121,21600030,2016-10-29,4,1,8,44,4,10,5,16,103,21,21,10,25,159,25,219.0,102.9,102.4,105.1,105.3
122,21600015,2016-10-27,6,5,10,50,10,11,12,28,106,8,20,15,36,152,6,204.0,102.9,102.4,108.0,105.4
0,21801209,2019-04-09,4,11,24,64,2,11,19,39,120,8,16,25,57,165,15,221.0,104.5,114.1,110.7,111.8
1,21801196,2019-04-07,9,5,17,48,0,14,10,30,108,16,29,12,39,142,16,202.0,104.5,114.1,111.7,110.0
2,21801108,2019-03-26,6,5,16,59,5,12,11,32,108,6,16,18,43,169,7,222.0,104.5,114.1,112.4,108.0
3,21801081,2019-03-22,4,8,16,65,15,12,10,26,118,2,20,16,44,175,9,218.0,104.5,114.1,115.1,114.3
4,21801065,2019-03-20,4,7,19,54,6,12,12,36,105,11,19,20,56,162,0,209.0,104.5,114.1,118.1,109.3
5,21801050,2019-03-18,4,4,12,57,7,7,11,31,121,1,16,17,42,175,1,245.0,104.5,114.1,107.0,107.3
6,21801001,2019-03-11,11,5,18,49,1,17,11,35,114,4,23,21,60,168,14,227.0,104.5,114.1,114.4,108.4
7,21800948,2019-03-03,5,5,14,53,5,7,10,35,100,4,14,11,49,139,5,200.0,104.5,114.1,107.3,106.6
8,21800935,2019-03-02,3,9,19,65,19,11,15,36,109,33,20,26,52,172,28,222.0,104.5,114.1,107.0,107.3
9,21800898,2019-02-25,10,5,11,47,11,16,19,27,119,23,20,21,42,172,4,233.0,104.5,114.1,114.7,110.5
10,21800885,2019-02-23,7,5,14,61,13,13,10,30,119,7,23,14,49,166,2,219.0,104.5,114.1,103.5,106.1
11,21800867,2019-02-21,8,5,15,51,5,15,10,29,106,4,23,16,51,149,5,209.0,104.5,114.1,107.5,116.8
12,21800853,2019-02-13,9,9,17,59,1,19,15,36,113,3,23,23,55,168,0,287.0,104.5,114.1,112.2,112.3
13,21800839,2019-02-11,6,6,18,52,8,15,10,29,111,15,21,16,49,168,10,211.0,104.5,114.1,104.6,113.8
14,21800797,2019-02-05,2,4,13,58,2,8,9,28,110,8,18,14,44,164,6,199.0,104.5,114.1,112.4,108.0
15,21800780,2019-02-02,4,10,17,71,9,9,13,32,113,3,14,16,47,166,6,209.0,104.5,114.1,108.9,110.1
16,21800749,2019-01-29,4,4,16,50,2,11,10,32,100,6,14,17,47,157,19,229.0,104.5,114.1,114.0,116.9
17,21800722,2019-01-25,5,6,14,50,4,11,8,21,101,5,18,15,37,150,10,194.0,104.5,114.1,105.7,105.9
18,21800692,2019-01-21,9,5,11,49,13,18,12,27,90,6,26,18,40,143,9,192.0,104.5,114.1,104.9,113.4
19,21800599,2019-01-08,9,2,9,54,22,13,7,21,106,20,16,15,36,171,13,238.0,104.5,114.1,108.0,104.7
20,21800579,2019-01-05,10,9,17,54,2,14,12,24,113,9,24,17,45,170,26,231.0,104.5,114.1,115.4,116.8
21,21800567,2019-01-04,4,5,17,43,3,14,11,29,97,1,18,18,43,152,10,208.0,104.5,114.1,111.7,106.5
22,21800555,2019-01-02,8,5,13,45,1,18,15,31,101,15,22,23,42,166,20,209.0,104.5,114.1,105.7,105.9
23,21800490,2018-12-23,7,8,14,57,1,12,11,27,113,5,24,16,39,158,10,204.0,104.5,114.1,104.9,113.4
24,21800437,2018-12-16,5,3,9,65,7,11,7,20,123,7,17,13,38,174,4,233.0,104.5,114.1,115.2,112.5
25,21800423,2018-12-14,7,6,17,43,11,16,14,36,108,14,24,23,59,168,14,216.0,104.5,114.1,118.1,109.3
26,21800406,2018-12-12,3,8,22,62,16,9,15,37,119,11,14,19,52,172,0,219.0,104.5,114.1,104.6,113.8
27,21800381,2018-12-08,4,7,17,63,13,8,11,31,108,16,14,18,52,153,21,217.0,104.5,114.1,114.0,116.9
28,21800372,2018-12-07,8,5,11,65,11,13,12,27,132,0,20,17,42,185,7,239.0,104.5,114.1,114.2,115.3
29,21800355,2018-12-05,4,7,14,56,6,11,17,35,122,6,14,23,51,181,9,234.0,104.5,114.1,117.7,111.2
30,21800332,2018-12-01,6,1,9,42,0,15,3,20,87,7,18,8,38,144,10,201.0,104.5,114.1,114.4,108.4
31,21800295,2018-11-26,7,3,10,55,3,12,8,26,101,7,20,13,38,146,4,197.0,104.5,114.1,112.5,114.0
32,21800279,2018-11-24,11,5,10,59,1,19,14,33,121,5,26,18,46,176,10,225.0,104.5,114.1,113.9,109.1
33,21800256,2018-11-21,6,5,13,52,4,9,9,27,101,3,15,14,40,162,0,214.0,104.5,114.1,111.8,113.5
34,21800199,2018-11-13,1,6,16,61,15,10,9,32,118,16,20,15,49,157,19,202.0,104.5,114.1,110.7,111.8
35,21800153,2018-11-07,7,4,14,43,3,17,6,27,88,8,25,10,38,135,7,181.0,104.5,114.1,114.5,111.1
36,21800112,2018-11-01,7,4,11,42,12,15,8,21,92,8,17,12,34,149,17,201.0,104.5,114.1,110.7,106.7
37,21800097,2018-10-30,5,8,17,66,4,14,12,30,115,1,24,19,43,186,12,250.0,104.5,114.1,113.3,119.4
38,21800077,2018-10-27,11,5,11,60,0,24,7,18,115,5,28,9,28,171,5,226.0,104.5,114.1,108.0,104.7
39,21800053,2018-10-24,6,4,17,41,7,16,10,29,90,0,21,16,41,145,21,188.0,104.5,114.1,112.2,112.3
40,21800036,2018-10-21,10,8,16,58,10,18,14,31,124,4,24,17,48,178,6,244.0,104.5,114.1,113.3,119.4
41,21701220,2018-04-11,9,2,14,40,0,17,8,29,94,20,24,14,40,155,13,208.0,110.9,109.9,104.5,108.0
42,21701176,2018-04-05,6,6,14,65,13,16,9,19,113,5,23,16,36,172,8,234.0,110.9,109.9,106.6,106.0
43,21701156,2018-04-03,4,7,17,52,4,12,16,34,112,8,16,19,48,164,8,218.0,110.9,109.9,111.7,103.9
44,21701149,2018-04-01,10,4,15,43,7,13,9,29,95,1,18,21,51,150,4,185.0,110.9,109.9,102.3,105.4
45,21701131,2018-03-30,6,6,10,58,0,15,10,24,104,10,19,15,37,159,1,209.0,110.9,109.9,111.7,110.4
46,21701080,2018-03-23,9,3,14,50,4,16,9,30,107,17,25,13,46,164,22,215.0,110.9,109.9,103.9,113.3
47,21701065,2018-03-21,4,11,16,80,4,7,18,27,143,15,12,25,45,197,1,261.0,110.9,109.9,111.7,103.9
48,21701050,2018-03-19,6,5,16,51,1,10,12,30,121,7,20,19,49,178,8,241.0,110.9,109.9,106.5,106.8
49,21700950,2018-03-05,4,5,17,54,2,12,11,30,103,5,18,17,44,160,20,202.0,110.9,109.9,103.8,103.9
50,21700937,2018-03-03,5,5,11,68,6,7,11,25,135,11,12,21,42,200,6,243.0,110.9,109.9,110.0,108.5
51,21700923,2018-03-01,6,7,17,61,3,12,14,38,115,3,16,14,46,148,6,205.0,110.9,109.9,109.8,105.3
52,21700908,2018-02-27,4,4,13,54,4,17,11,30,121,1,21,18,43,185,3,252.0,110.9,109.9,106.6,110.3
53,21700894,2018-02-25,4,5,17,45,5,13,10,30,103,3,18,14,41,150,2,204.0,110.9,109.9,102.7,99.8
54,21700869,2018-02-22,5,3,14,53,9,13,9,27,111,3,20,17,45,161,3,213.0,110.9,109.9,106.6,106.0
55,21700807,2018-02-07,9,9,16,60,2,13,17,30,130,2,20,27,46,200,2,278.0,110.9,109.9,109.5,107.3
56,21700779,2018-02-03,5,5,15,52,12,8,13,39,104,26,14,24,62,166,28,208.0,110.9,109.9,112.4,103.9
57,21700757,2018-01-31,8,2,10,48,6,20,4,26,98,2,25,6,37,144,0,180.0,110.9,109.9,103.4,102.9
58,21700734,2018-01-28,6,8,15,61,5,10,15,36,119,3,12,24,56,177,3,225.0,110.9,109.9,103.8,103.9
59,21700715,2018-01-26,4,10,21,69,7,8,19,39,133,13,24,25,57,177,17,223.0,110.9,109.9,105.6,104.2
60,21700674,2018-01-20,6,7,18,67,19,12,10,32,136,16,20,19,55,208,20,272.0,110.9,109.9,107.9,104.4
61,21700664,2018-01-18,8,8,17,56,16,18,11,28,114,20,28,14,42,164,4,207.0,110.9,109.9,103.4,108.2
62,21700646,2018-01-15,10,5,13,72,2,19,8,26,121,7,26,16,47,184,2,226.0,110.9,109.9,113.5,107.5
63,21700549,2018-01-02,5,3,14,56,0,12,10,33,109,3,22,20,49,178,4,237.0,110.9,109.9,105.6,103.0
64,21700466,2017-12-21,4,6,18,56,2,12,10,27,114,2,18,16,43,161,3,227.0,110.9,109.9,102.9,110.0
65,21700430,2017-12-16,8,5,15,47,1,12,13,29,99,3,17,20,43,153,7,209.0,110.9,109.9,104.1,99.8
66,21700415,2017-12-14,7,4,15,50,2,11,13,34,123,3,24,21,53,180,8,233.0,110.9,109.9,108.1,109.6
67,21700397,2017-12-12,8,15,24,62,0,17,20,41,110,14,20,28,58,171,17,237.0,110.9,109.9,103.4,108.8
68,21700379,2017-12-09,10,4,14,47,1,15,11,30,98,6,28,18,42,151,5,203.0,110.9,109.9,109.8,105.3
69,21700353,2017-12-06,8,4,18,41,3,14,10,35,105,9,22,18,54,151,5,196.0,110.9,109.9,98.8,105.8
70,21700329,2017-12-02,5,5,9,60,4,12,10,20,118,14,19,19,35,175,11,227.0,110.9,109.9,99.3,105.5
